Date,Currency,Mean,Buy,Sell
9/20/2006,US DOLLAR,72.8611,72.7889,72.9333
9/21/2006,US DOLLAR,72.9278,72.8556,73
9/22/2006,US DOLLAR,72.8933,72.8322,72.9544
9/25/2006,US DOLLAR,72.8733,72.8122,72.9344
9/26/2006,US DOLLAR,72.6522,72.5911,72.7133
9/27/2006,US DOLLAR,72.6322,72.5656,72.6989
9/28/2006,US DOLLAR,72.6133,72.5522,72.6744
9/29/2006,US DOLLAR,72.6789,72.6178,72.74
10/2/2006,US DOLLAR,72.6344,72.5733,72.6956
10/3/2006,US DOLLAR,72.5844,72.5289,72.64
10/4/2006,US DOLLAR,72.5678,72.5122,72.6233
10/5/2006,US DOLLAR,72.9033,72.8422,72.9644
10/6/2006,US DOLLAR,72.5311,72.47,72.5922
10/9/2006,US DOLLAR,72.4278,72.3722,72.4833
10/11/2006,US DOLLAR,72.41,72.3544,72.4656
10/12/2006,US DOLLAR,72.4167,72.3611,72.4722
10/13/2006,US DOLLAR,72.4306,72.3756,72.4856
10/16/2006,US DOLLAR,72.3289,72.2733,72.3844
10/17/2006,US DOLLAR,72.1422,72.0867,72.1978
10/18/2006,US DOLLAR,71.9089,71.8478,71.97
10/19/2006,US DOLLAR,72.0478,71.9867,72.1089
10/23/2006,US DOLLAR,72.1439,72.0822,72.2056
10/25/2006,US DOLLAR,72.0633,71.9856,72.1411
10/26/2006,US DOLLAR,71.9856,71.9244,72.0467
10/27/2006,US DOLLAR,71.9767,71.9156,72.0378
10/30/2006,US DOLLAR,71.9689,71.9022,72.0356
10/31/2006,US DOLLAR,72.02,71.9589,72.0811
11/1/2006,US DOLLAR,71.7922,71.7256,71.8589
11/2/2006,US DOLLAR,71.9311,71.8644,71.9978
11/3/2006,US DOLLAR,71.8744,71.8033,71.9456
11/6/2006,US DOLLAR,71.8433,71.7711,71.9156
11/7/2006,US DOLLAR,71.7989,71.7322,71.8656
11/8/2006,US DOLLAR,71.7456,71.69,71.8011
11/9/2006,US DOLLAR,71.4467,71.38,71.5133
11/10/2006,US DOLLAR,70.9422,70.8756,71.0089
11/13/2006,US DOLLAR,70.8722,70.8056,70.9389
11/14/2006,US DOLLAR,70.9422,70.8756,71.0089
11/15/2006,US DOLLAR,70.9967,70.9356,71.0578
11/16/2006,US DOLLAR,71.0111,70.9444,71.0778
11/17/2006,US DOLLAR,71.0233,70.9511,71.0956
11/20/2006,US DOLLAR,70.9644,70.8922,71.0367
11/21/2006,US DOLLAR,71.0444,70.9722,71.1167
11/22/2006,US DOLLAR,71.0667,70.9889,71.1444
11/23/2006,US DOLLAR,70.98,70.9022,71.0578
11/24/2006,US DOLLAR,70.9378,70.8656,71.01
11/27/2006,US DOLLAR,71.1111,71.0278,71.1944
11/28/2006,US DOLLAR,70.2344,70.1622,70.3067
11/29/2006,US DOLLAR,70.2767,70.21,70.3433
11/30/2006,US DOLLAR,69.9478,69.87,70.0256
12/1/2006,US DOLLAR,69.9878,69.9156,70.06
12/4/2006,US DOLLAR,69.9333,69.8667,70
12/5/2006,US DOLLAR,69.7033,69.6311,69.7756
12/6/2006,US DOLLAR,69.8111,69.7389,69.8833
12/7/2006,US DOLLAR,69.7011,69.6344,69.7678
12/8/2006,US DOLLAR,69.7011,69.6289,69.7733
12/11/2006,US DOLLAR,69.6678,69.5844,69.7511
12/13/2006,US DOLLAR,69.5856,69.5133,69.6578
12/14/2006,US DOLLAR,69.7,69.6333,69.7667
12/15/2006,US DOLLAR,69.6833,69.6,69.7667
12/18/2006,US DOLLAR,69.6333,69.55,69.7167
12/19/2006,US DOLLAR,69.6589,69.5756,69.7422
12/20/2006,US DOLLAR,69.5967,69.5189,69.6744
12/21/2006,US DOLLAR,69.6,69.5222,69.6778
12/22/2006,US DOLLAR,69.3972,69.3267,69.4678
12/27/2006,US DOLLAR,69.2072,69.1422,69.2722
12/28/2006,US DOLLAR,69.3172,69.2533,69.3811
12/29/2006,US DOLLAR,69.3967,69.33,69.4633
1/2/2007,US DOLLAR,69.5856,69.5189,69.6522
1/3/2007,US DOLLAR,69.4467,69.2744,69.6189
1/4/2007,US DOLLAR,69.3111,69.25,69.3722
1/5/2007,US DOLLAR,69.5489,69.4822,69.6156
1/8/2007,US DOLLAR,69.5311,69.4644,69.5978
1/9/2007,US DOLLAR,69.5533,69.4867,69.62
1/10/2007,US DOLLAR,69.5333,69.4667,69.6
1/11/2007,US DOLLAR,69.5478,69.4867,69.6089
1/12/2007,US DOLLAR,69.5878,69.5156,69.66
1/15/2007,US DOLLAR,69.5889,69.5111,69.6667
1/16/2007,US DOLLAR,69.6561,69.5911,69.7211
1/17/2007,US DOLLAR,69.9444,69.8667,70.0222
1/18/2007,US DOLLAR,70.0194,69.9556,70.0833
1/19/2007,US DOLLAR,69.9667,69.9,70.0333
1/22/2007,US DOLLAR,69.8978,69.8256,69.97
1/23/2007,US DOLLAR,70.0733,70.0011,70.1456
1/24/2007,US DOLLAR,70.1433,70.0711,70.2156
1/25/2007,US DOLLAR,70.2994,70.23,70.3689
1/26/2007,US DOLLAR,70.5056,70.4411,70.57
1/29/2007,US DOLLAR,70.6256,70.5533,70.6978
1/30/2007,US DOLLAR,70.5567,70.4956,70.6178
1/31/2007,US DOLLAR,70.5367,70.4756,70.5978
2/1/2007,US DOLLAR,70.3722,70.3167,70.4278
2/2/2007,US DOLLAR,70.2722,70.2,70.3444
2/5/2007,US DOLLAR,70.2078,70.1411,70.2744
2/6/2007,US DOLLAR,70.0211,69.9544,70.0878
2/7/2007,US DOLLAR,69.97,69.9033,70.0367
2/8/2007,US DOLLAR,69.7389,69.6667,69.8111
2/9/2007,US DOLLAR,69.7256,69.6533,69.7978
2/12/2007,US DOLLAR,69.4511,69.3789,69.5233
2/13/2007,US DOLLAR,69.1256,69.0644,69.1867
2/14/2007,US DOLLAR,68.8644,68.8033,68.9256
2/15/2007,US DOLLAR,68.9922,68.9311,69.0533
2/16/2007,US DOLLAR,68.9811,68.9033,69.0589
2/19/2007,US DOLLAR,69.1367,69.07,69.2033
2/20/2007,US DOLLAR,69.1972,69.1222,69.2722
2/21/2007,US DOLLAR,69.2972,69.2333,69.3611
2/22/2007,US DOLLAR,69.3211,69.2489,69.3933
2/23/2007,US DOLLAR,69.6722,69.5944,69.75
2/26/2007,US DOLLAR,70.0978,70.0256,70.17
2/27/2007,US DOLLAR,70.1411,70.0633,70.2189
2/28/2007,US DOLLAR,69.7333,69.65,69.8167
3/1/2007,US DOLLAR,69.5411,69.4633,69.6189
3/2/2007,US DOLLAR,69.1056,69.0333,69.1778
3/5/2007,US DOLLAR,69.1711,69.0933,69.2489
3/6/2007,US DOLLAR,69.4139,69.3333,69.4944
3/7/2007,US DOLLAR,69.5222,69.4444,69.6
3/8/2007,US DOLLAR,69.6167,69.55,69.6833
3/9/2007,US DOLLAR,69.6683,69.5989,69.7378
3/12/2007,US DOLLAR,69.4722,69.4056,69.5389
3/13/2007,US DOLLAR,69.4561,69.3811,69.5311
3/14/2007,US DOLLAR,69.54,69.4678,69.6122
3/15/2007,US DOLLAR,69.5256,69.4533,69.5978
3/16/2007,US DOLLAR,69.53,69.4633,69.5967
3/19/2007,US DOLLAR,69.5533,69.4811,69.6256
3/20/2007,US DOLLAR,69.4867,69.42,69.5533
3/21/2007,US DOLLAR,69.2667,69.1944,69.3389
3/22/2007,US DOLLAR,69.2833,69.21,69.3567
3/23/2007,US DOLLAR,69.0522,68.98,69.1244
3/26/2007,US DOLLAR,68.9544,68.8822,69.0267
3/27/2007,US DOLLAR,68.9278,68.8667,68.9889
3/28/2007,US DOLLAR,68.8767,68.8156,68.9378
3/29/2007,US DOLLAR,68.6978,68.6311,68.7644
3/30/2007,US DOLLAR,68.7811,68.7144,68.8478
4/2/2007,US DOLLAR,68.7389,68.6667,68.8111
4/3/2007,US DOLLAR,68.65,68.5833,68.7167
4/4/2007,US DOLLAR,68.6556,68.5889,68.7222
4/5/2007,US DOLLAR,69.2711,69.1989,69.3433
4/10/2007,US DOLLAR,69.0861,69.0144,69.1578
4/11/2007,US DOLLAR,68.5722,68.4944,68.65
4/12/2007,US DOLLAR,68.5456,68.4678,68.6233
4/13/2007,US DOLLAR,68.4656,68.3878,68.5433
4/16/2007,US DOLLAR,68.8789,68.8122,68.9456
4/17/2007,US DOLLAR,68.57,68.4978,68.6422
4/18/2007,US DOLLAR,68.5506,68.4933,68.6078
4/19/2007,US DOLLAR,68.5144,68.4478,68.5811
4/20/2007,US DOLLAR,68.4922,68.4256,68.5589
4/23/2007,US DOLLAR,68.3467,68.28,68.4133
4/24/2007,US DOLLAR,68.3233,68.2511,68.3956
4/25/2007,US DOLLAR,68.3467,68.2856,68.4078
4/26/2007,US DOLLAR,68.3311,68.2589,68.4033
4/27/2007,US DOLLAR,68.32,68.2478,68.3922
4/30/2007,US DOLLAR,68.3056,68.2444,68.3667
5/2/2007,US DOLLAR,67.9444,67.8778,68.0111
5/3/2007,US DOLLAR,67.71,67.6489,67.7711
5/4/2007,US DOLLAR,67.6794,67.6156,67.7433
5/7/2007,US DOLLAR,67.8322,67.76,67.9044
5/8/2007,US DOLLAR,67.4422,67.3756,67.5089
5/9/2007,US DOLLAR,67.3544,67.2878,67.4211
5/10/2007,US DOLLAR,67.2478,67.1811,67.3144
5/11/2007,US DOLLAR,67.2333,67.1722,67.2944
5/14/2007,US DOLLAR,67.0722,67.0056,67.1389
5/15/2007,US DOLLAR,67.0767,67.0211,67.1322
5/16/2007,US DOLLAR,67.43,67.3578,67.5022
5/17/2007,US DOLLAR,67.0722,67,67.1444
5/18/2007,US DOLLAR,67.0344,66.9633,67.1056
5/21/2007,US DOLLAR,66.9478,66.8811,67.0144
5/22/2007,US DOLLAR,66.8656,66.7989,66.9322
5/23/2007,US DOLLAR,66.7878,66.7267,66.8489
5/24/2007,US DOLLAR,66.8422,66.7811,66.9033
5/25/2007,US DOLLAR,66.81,66.7489,66.8711
5/28/2007,US DOLLAR,66.9278,66.8611,66.9944
5/29/2007,US DOLLAR,66.9656,66.8989,67.0322
5/30/2007,US DOLLAR,66.9522,66.88,67.0244
5/31/2007,US DOLLAR,66.9656,66.8933,67.0378
6/4/2007,US DOLLAR,66.9811,66.8978,67.0644
6/5/2007,US DOLLAR,66.9422,66.8756,67.0089
6/6/2007,US DOLLAR,66.8239,66.76,66.8878
6/7/2007,US DOLLAR,66.6644,66.5867,66.7422
6/8/2007,US DOLLAR,66.4233,66.3622,66.4844
6/11/2007,US DOLLAR,66.4556,66.3889,66.5222
6/12/2007,US DOLLAR,67.1856,67.1078,67.2633
6/13/2007,US DOLLAR,66.6822,66.5878,66.7767
6/14/2007,US DOLLAR,66.4711,66.3989,66.5433
6/15/2007,US DOLLAR,66.4194,66.3389,66.5
6/18/2007,US DOLLAR,66.4133,66.3356,66.4911
6/19/2007,US DOLLAR,66.7389,66.6611,66.8167
6/20/2007,US DOLLAR,66.4667,66.3889,66.5444
6/21/2007,US DOLLAR,66.41,66.3378,66.4822
6/22/2007,US DOLLAR,66.5244,66.4578,66.5911
6/25/2007,US DOLLAR,66.6156,66.5433,66.6878
6/26/2007,US DOLLAR,66.3167,66.2556,66.3778
6/27/2007,US DOLLAR,66.1817,66.1178,66.2456
6/28/2007,US DOLLAR,66.2161,66.1522,66.28
6/29/2007,US DOLLAR,66.5644,66.4867,66.6422
7/2/2007,US DOLLAR,66.6589,66.5922,66.7256
7/3/2007,US DOLLAR,66.6944,66.6222,66.7667
7/4/2007,US DOLLAR,66.5833,66.5167,66.65
7/5/2007,US DOLLAR,66.6989,66.6322,66.7656
7/6/2007,US DOLLAR,66.8167,66.7556,66.8778
7/9/2007,US DOLLAR,66.8133,66.7522,66.8744
7/10/2007,US DOLLAR,66.7378,66.6389,66.8367
7/11/2007,US DOLLAR,66.7511,66.6411,66.8611
7/12/2007,US DOLLAR,66.7667,66.6544,66.8789
7/13/2007,US DOLLAR,66.7583,66.6556,66.8611
7/16/2007,US DOLLAR,66.7561,66.6578,66.8544
7/17/2007,US DOLLAR,66.8,66.7389,66.8611
7/18/2007,US DOLLAR,67.0778,67.0167,67.1389
7/19/2007,US DOLLAR,67.1022,67.0411,67.1633
7/20/2007,US DOLLAR,67.0756,67.0144,67.1367
7/23/2007,US DOLLAR,67.0478,66.9811,67.1144
7/24/2007,US DOLLAR,67.4544,67.3933,67.5156
7/25/2007,US DOLLAR,67.7978,67.7311,67.8644
7/26/2007,US DOLLAR,68.0067,67.94,68.0733
7/27/2007,US DOLLAR,67.9278,67.8556,68
7/30/2007,US DOLLAR,67.6556,67.5889,67.7222
7/31/2007,US DOLLAR,67.5089,67.4389,67.5789
8/1/2007,US DOLLAR,67.3033,67.2367,67.37
8/2/2007,US DOLLAR,67.1311,67.0589,67.2033
8/3/2007,US DOLLAR,66.7022,66.6356,66.7689
8/6/2007,US DOLLAR,66.3044,66.2433,66.3656
8/8/2007,US DOLLAR,66.4922,66.4322,66.5522
8/9/2007,US DOLLAR,66.5667,66.4944,66.6389
8/10/2007,US DOLLAR,66.5389,66.4722,66.6056
8/13/2007,US DOLLAR,66.5278,66.4611,66.5944
8/14/2007,US DOLLAR,66.6156,66.5433,66.6878
8/15/2007,US DOLLAR,66.6067,66.5344,66.6789
8/16/2007,US DOLLAR,66.7178,66.6456,66.79
8/17/2007,US DOLLAR,67.8089,67.7367,67.8811
8/20/2007,US DOLLAR,68.1,68.0278,68.1722
8/21/2007,US DOLLAR,67.2322,67.1656,67.2989
8/22/2007,US DOLLAR,67.0544,66.9878,67.1211
8/23/2007,US DOLLAR,66.93,66.8578,67.0022
8/24/2007,US DOLLAR,67.1978,67.1356,67.26
8/27/2007,US DOLLAR,67.1867,67.12,67.2533
8/28/2007,US DOLLAR,67.1311,67.0644,67.1978
8/29/2007,US DOLLAR,67.0633,66.9911,67.1356
8/30/2007,US DOLLAR,67.0867,67.02,67.1533
8/31/2007,US DOLLAR,66.9889,66.9222,67.0556
9/3/2007,US DOLLAR,66.8633,66.8022,66.9244
9/4/2007,US DOLLAR,66.7711,66.71,66.8322
9/5/2007,US DOLLAR,66.7578,66.6967,66.8189
9/6/2007,US DOLLAR,67.2033,67.1478,67.2589
9/7/2007,US DOLLAR,66.9756,66.92,67.0311
9/10/2007,US DOLLAR,67.0756,67.0144,67.1367
9/11/2007,US DOLLAR,67.0744,67.0133,67.1356
9/12/2007,US DOLLAR,67.1022,67.0356,67.1689
9/13/2007,US DOLLAR,66.89,66.8233,66.9567
9/14/2007,US DOLLAR,66.8778,66.8111,66.9444
9/17/2007,US DOLLAR,67.0611,66.9944,67.1278
9/18/2007,US DOLLAR,67.0967,67.0356,67.1578
9/19/2007,US DOLLAR,67.0856,67.0244,67.1467
9/20/2007,US DOLLAR,67.0956,67.0344,67.1567
9/21/2007,US DOLLAR,67.0844,67.0178,67.1511
9/24/2007,US DOLLAR,67.1078,67.0467,67.1689
9/25/2007,US DOLLAR,67.0933,67.0322,67.1544
9/26/2007,US DOLLAR,67.1744,67.1244,67.2244
9/27/2007,US DOLLAR,67.1244,67.0633,67.1856
9/28/2007,US DOLLAR,66.9711,66.91,67.0322
10/1/2007,US DOLLAR,67.0267,66.9656,67.0878
10/2/2007,US DOLLAR,66.9978,66.9256,67.07
10/3/2007,US DOLLAR,66.8722,66.8,66.9444
10/4/2007,US DOLLAR,66.8922,66.82,66.9644
10/5/2007,US DOLLAR,66.7478,66.6867,66.8089
10/8/2007,US DOLLAR,66.6867,66.62,66.7533
10/9/2007,US DOLLAR,66.6678,66.6011,66.7344
10/11/2007,US DOLLAR,66.7022,66.6356,66.7689
10/12/2007,US DOLLAR,66.6411,66.5689,66.7133
10/15/2007,US DOLLAR,66.5922,66.5256,66.6589
10/16/2007,US DOLLAR,66.5144,66.4478,66.5811
10/17/2007,US DOLLAR,66.6011,66.5344,66.6678
10/18/2007,US DOLLAR,66.8056,66.7389,66.8722
10/22/2007,US DOLLAR,66.8611,66.8,66.9222
10/23/2007,US DOLLAR,67.0211,66.9544,67.0878
10/24/2007,US DOLLAR,67.0678,67.0011,67.1344
10/25/2007,US DOLLAR,67.0144,66.9478,67.0811
10/26/2007,US DOLLAR,66.9611,66.9,67.0222
10/29/2007,US DOLLAR,67.0222,66.9667,67.0778
10/30/2007,US DOLLAR,67.0656,66.9933,67.1378
10/31/2007,US DOLLAR,67.1144,67.0422,67.1867
11/1/2007,US DOLLAR,66.9111,66.8444,66.9778
11/2/2007,US DOLLAR,66.7478,66.6756,66.82
11/5/2007,US DOLLAR,66.6022,66.5411,66.6633
11/6/2007,US DOLLAR,66.5689,66.5078,66.63
11/7/2007,US DOLLAR,66.6189,66.5522,66.6856
11/8/2007,US DOLLAR,66.6656,66.5989,66.7322
11/9/2007,US DOLLAR,66.5411,66.4744,66.6078
11/12/2007,US DOLLAR,66.5333,66.4667,66.6
11/13/2007,US DOLLAR,66.58,66.5133,66.6467
11/14/2007,US DOLLAR,66.6578,66.5967,66.7189
11/15/2007,US DOLLAR,66.6267,66.56,66.6933
11/16/2007,US DOLLAR,66.4022,66.33,66.4744
11/19/2007,US DOLLAR,65.7239,65.6544,65.7933
11/20/2007,US DOLLAR,65.4,65.3278,65.4722
11/21/2007,US DOLLAR,64.8411,64.78,64.9022
11/22/2007,US DOLLAR,64.8222,64.7611,64.8833
11/23/2007,US DOLLAR,64.7167,64.6556,64.7778
11/26/2007,US DOLLAR,63.9628,63.8933,64.0322
11/27/2007,US DOLLAR,62.0144,61.9478,62.0811
11/28/2007,US DOLLAR,61.7678,61.6956,61.84
11/29/2007,US DOLLAR,63.65,63.5889,63.7111
11/30/2007,US DOLLAR,64.4244,64.3578,64.4911
12/3/2007,US DOLLAR,64.2633,64.1967,64.33
12/4/2007,US DOLLAR,62.5611,62.4944,62.6278
12/5/2007,US DOLLAR,63.8067,63.7289,63.8844
12/6/2007,US DOLLAR,63.8967,63.8189,63.9744
12/7/2007,US DOLLAR,64.1367,64.07,64.2033
12/10/2007,US DOLLAR,64.2078,64.1411,64.2744
12/11/2007,US DOLLAR,63.85,63.7833,63.9167
12/13/2007,US DOLLAR,63.0944,63.0333,63.1556
12/14/2007,US DOLLAR,63.0056,62.9444,63.0667
12/17/2007,US DOLLAR,62.9389,62.8778,63
12/18/2007,US DOLLAR,62.7956,62.7233,62.8678
12/20/2007,US DOLLAR,62.5411,62.4744,62.6078
1/2/2008,US DOLLAR,63.4,63.3214,63.4786
1/3/2008,US DOLLAR,65.0571,64.8357,65.2786
1/4/2008,US DOLLAR,67.1357,66.8571,67.4143
1/7/2008,US DOLLAR,65.8222,65.3833,66.2611
1/8/2008,US DOLLAR,65.3944,65.2278,65.5611
1/9/2008,US DOLLAR,65.32,65.2367,65.4033
1/10/2008,US DOLLAR,65.6111,65.5389,65.6833
1/11/2008,US DOLLAR,65.3389,65.2778,65.4
1/14/2008,US DOLLAR,66.0472,65.9889,66.1056
1/15/2008,US DOLLAR,67.0611,66.9944,67.1278
1/16/2008,US DOLLAR,67.485,67.4225,67.5475
1/17/2008,US DOLLAR,67.6063,67.5375,67.675
1/18/2008,US DOLLAR,68.1511,68.0844,68.2178
1/21/2008,US DOLLAR,68.9222,68.8556,68.9889
1/22/2008,US DOLLAR,69.5163,69.4413,69.5913
1/23/2008,US DOLLAR,70.2933,70.1989,70.3878
1/24/2008,US DOLLAR,73.4722,73.4,73.5444
1/25/2008,US DOLLAR,69.8889,69.8,69.9778
1/28/2008,US DOLLAR,69.5833,69.4944,69.6722
1/29/2008,US DOLLAR,72.7472,72.6722,72.8222
1/30/2008,US DOLLAR,73.3722,73.25,73.4944
1/31/2008,US DOLLAR,70.5611,70.4722,70.65
2/1/2008,US DOLLAR,71.4667,71.3333,71.6
2/4/2008,US DOLLAR,69.9744,69.9022,70.0467
2/5/2008,US DOLLAR,70.7056,70.6333,70.7778
2/6/2008,US DOLLAR,70.8156,70.7433,70.8878
2/8/2008,US DOLLAR,72.5444,72.4667,72.6222
2/11/2008,US DOLLAR,72.1756,72.0811,72.27
2/12/2008,US DOLLAR,71.9144,71.82,72.0089
2/13/2008,US DOLLAR,70.0083,69.9444,70.0722
2/14/2008,US DOLLAR,70.0528,69.9833,70.1222
2/15/2008,US DOLLAR,69.9167,69.85,69.9833
2/18/2008,US DOLLAR,70.0278,69.9556,70.1
2/19/2008,US DOLLAR,70.0367,69.9644,70.1089
2/20/2008,US DOLLAR,69.8111,69.7389,69.8833
2/21/2008,US DOLLAR,69.6833,69.6111,69.7556
2/22/2008,US DOLLAR,69.8,69.7222,69.8778
2/25/2008,US DOLLAR,69.6478,69.57,69.7256
2/27/2008,US DOLLAR,70.6611,70.5833,70.7389
2/28/2008,US DOLLAR,70.6389,70.5556,70.7222
2/29/2008,US DOLLAR,68.9778,68.85,69.1056
3/3/2008,US DOLLAR,67.7833,67.7,67.8667
3/4/2008,US DOLLAR,67.6667,67.5889,67.7444
3/5/2008,US DOLLAR,66.8811,66.8089,66.9533
3/6/2008,US DOLLAR,64.9422,64.8756,65.0089
3/7/2008,US DOLLAR,64.9211,64.8433,64.9989
3/10/2008,US DOLLAR,65.6556,65.5889,65.7222
3/12/2008,US DOLLAR,66.0556,65.9778,66.1333
3/14/2008,US DOLLAR,65.8833,65.8167,65.95
3/17/2008,US DOLLAR,65.1056,65.0389,65.1722
3/18/2008,US DOLLAR,64.2556,64.1778,64.3333
3/19/2008,US DOLLAR,64.0189,63.9467,64.0911
3/20/2008,US DOLLAR,62.9167,62.85,62.9833
3/25/2008,US DOLLAR,62.8944,62.8222,62.9667
3/26/2008,US DOLLAR,63.1111,63.0333,63.1889
3/27/2008,US DOLLAR,63.8567,63.7789,63.9344
3/28/2008,US DOLLAR,62.9333,62.85,63.0167
3/31/2008,US DOLLAR,62.8478,62.7756,62.92
4/1/2008,US DOLLAR,62.7689,62.6911,62.8467
4/2/2008,US DOLLAR,62.75,62.6722,62.8278
4/3/2008,US DOLLAR,62.8944,62.8222,62.9667
4/4/2008,US DOLLAR,62.41,62.3378,62.4822
4/7/2008,US DOLLAR,61.8389,61.7667,61.9111
4/8/2008,US DOLLAR,62.3611,62.2889,62.4333
4/9/2008,US DOLLAR,64.6111,64.5333,64.6889
4/10/2008,US DOLLAR,62.9833,62.9056,63.0611
4/11/2008,US DOLLAR,62.4333,62.3556,62.5111
4/11/2008,US DOLLAR,62.4333,62.3556,62.5111
4/11/2008,US DOLLAR,62.4333,62.3556,62.5111
4/11/2008,US DOLLAR,62.4333,62.3556,62.5111
4/11/2008,US DOLLAR,62.4333,62.3556,62.5111
4/14/2008,US DOLLAR,62.3633,62.2911,62.4356
4/15/2008,US DOLLAR,61.6722,61.6,61.7444
4/18/2008,US DOLLAR,62.1633,62.0967,62.23
4/21/2008,US DOLLAR,61.7667,61.6944,61.8389
4/22/2008,US DOLLAR,61.5206,61.4544,61.5867
4/23/2008,US DOLLAR,61.5722,61.5,61.6444
4/24/2008,US DOLLAR,61.7056,61.6278,61.7833
4/25/2008,US DOLLAR,62.0667,62.0056,62.1278
4/28/2008,US DOLLAR,62.1556,62.0833,62.2278
4/29/2008,US DOLLAR,62.25,62.1833,62.3167
4/30/2008,US DOLLAR,62.1356,62.0578,62.2133
5/2/2008,US DOLLAR,61.9778,61.9,62.0556
5/5/2008,US DOLLAR,61.8333,61.7611,61.9056
5/6/2008,US DOLLAR,61.7544,61.6878,61.8211
5/7/2008,US DOLLAR,61.6044,61.5333,61.6756
5/8/2008,US DOLLAR,61.6733,61.6,61.7467
5/9/2008,US DOLLAR,61.7011,61.6189,61.7833
5/12/2008,US DOLLAR,61.5883,61.5189,61.6578
5/13/2008,US DOLLAR,61.5106,61.4389,61.5822
5/14/2008,US DOLLAR,61.5306,61.4711,61.59
5/15/2008,US DOLLAR,61.7028,61.6389,61.7667
5/16/2008,US DOLLAR,61.9006,61.8411,61.96
5/19/2008,US DOLLAR,62.175,62.1,62.25
5/20/2008,US DOLLAR,62.3611,62.2944,62.4278
5/21/2008,US DOLLAR,62.1533,62.0811,62.2256
5/22/2008,US DOLLAR,61.9722,61.9111,62.0333
5/23/2008,US DOLLAR,61.9067,61.8511,61.9622
5/26/2008,US DOLLAR,62.3056,62.25,62.3611
5/27/2008,US DOLLAR,62.15,62.0889,62.2111
5/28/2008,US DOLLAR,61.9944,61.9333,62.0556
5/29/2008,US DOLLAR,62.06,61.9989,62.1211
5/30/2008,US DOLLAR,62.0289,61.9622,62.0956
6/3/2008,US DOLLAR,62.0222,61.9556,62.0889
6/4/2008,US DOLLAR,61.7978,61.7256,61.87
6/5/2008,US DOLLAR,61.6611,61.5944,61.7278
6/6/2008,US DOLLAR,62.4083,62.35,62.4667
6/9/2008,US DOLLAR,63.48,63.4133,63.5467
6/10/2008,US DOLLAR,63.5456,63.4722,63.6189
6/11/2008,US DOLLAR,63.6211,63.5489,63.6933
6/12/2008,US DOLLAR,64.1939,64.1189,64.2689
6/13/2008,US DOLLAR,64.2378,64.1656,64.31
6/16/2008,US DOLLAR,64.8189,64.7411,64.8967
6/17/2008,US DOLLAR,64.1167,64.0444,64.1889
6/18/2008,US DOLLAR,64.2061,64.1378,64.2744
6/19/2008,US DOLLAR,64.1667,64.0944,64.2389
6/20/2008,US DOLLAR,64.4172,64.3478,64.4867
6/23/2008,US DOLLAR,64.4456,64.3778,64.5133
6/24/2008,US DOLLAR,64.4689,64.4078,64.53
6/25/2008,US DOLLAR,64.4567,64.3956,64.5178
6/26/2008,US DOLLAR,64.4267,64.3556,64.4978
6/27/2008,US DOLLAR,64.47,64.4033,64.5367
6/30/2008,US DOLLAR,64.6944,64.6333,64.7556
7/1/2008,US DOLLAR,65.0156,64.9056,65.1256
7/2/2008,US DOLLAR,65.3233,65.2556,65.3911
7/3/2008,US DOLLAR,65.9028,65.8222,65.9833
7/4/2008,US DOLLAR,65.8011,65.7278,65.8744
7/7/2008,US DOLLAR,65.3906,65.3167,65.4644
7/8/2008,US DOLLAR,65.4139,65.3444,65.4833
7/9/2008,US DOLLAR,66.0367,65.9633,66.11
7/10/2008,US DOLLAR,66.7083,66.6389,66.7778
7/11/2008,US DOLLAR,66.8444,66.7722,66.9167
7/14/2008,US DOLLAR,67.0222,66.95,67.0944
7/15/2008,US DOLLAR,67.42,67.3522,67.4878
7/16/2008,US DOLLAR,67.2944,67.2333,67.3556
7/17/2008,US DOLLAR,67.2694,67.1889,67.35
7/18/2008,US DOLLAR,66.5583,66.4889,66.6278
7/21/2008,US DOLLAR,66.375,66.2944,66.4556
7/22/2008,US DOLLAR,67.3978,67.32,67.4756
7/23/2008,US DOLLAR,67.6867,67.6144,67.7589
7/24/2008,US DOLLAR,67.35,67.2778,67.4222
7/25/2008,US DOLLAR,67.3667,67.2889,67.4444
7/28/2008,US DOLLAR,67.6389,67.5611,67.7167
7/29/2008,US DOLLAR,67.6522,67.5789,67.7256
7/30/2008,US DOLLAR,67.4044,67.3433,67.4656
7/31/2008,US DOLLAR,67.3183,67.26,67.3767
8/1/2008,US DOLLAR,67.2439,67.1633,67.3244
8/4/2008,US DOLLAR,67.1139,67.0444,67.1833
8/5/2008,US DOLLAR,66.6511,66.5944,66.7078
8/6/2008,US DOLLAR,66.4039,66.3456,66.4622
8/7/2008,US DOLLAR,66.4556,66.3889,66.5222
8/8/2008,US DOLLAR,66.7944,66.7278,66.8611
8/11/2008,US DOLLAR,67.2972,67.2167,67.3778
8/12/2008,US DOLLAR,67.5117,67.4367,67.5867
8/13/2008,US DOLLAR,67.2417,67.1722,67.3111
8/14/2008,US DOLLAR,67.2972,67.2222,67.3722
8/15/2008,US DOLLAR,67.4778,67.4111,67.5444
8/19/2008,US DOLLAR,67.495,67.4367,67.5533
8/20/2008,US DOLLAR,67.64,67.58,67.7
8/21/2008,US DOLLAR,68.6306,68.5611,68.7
